,날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,평균기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),PM10_MA7,PM10_MA30,PM10lag,Autumn,Spring,Summer,Winter
844,2022-04-24,0.39361702127659576,0.5681818181818182,0.5873015873015873,0.4549763033175357,0.33333333333333337,0.39999999999999997,0.6083086053412463,0.3382352941176471,0.7142857142857142,0.43750000000000355,0.2306830907054871,0.27780548628428925,0.4148936170212766,0,1,0,0
845,2022-04-25,0.4787234042553191,0.7045454545454546,0.4126984126984127,0.7393364928909955,0.33333333333333337,0.3,0.6468842729970327,0.17647058823529413,0.75527950310559,0.45192307692307665,0.2407614781634938,0.29077306733167085,0.39361702127659576,0,1,0,0
846,2022-04-26,0.13829787234042554,0.20454545454545456,0.46825396825396837,0.5023696682464456,0.11111111111111105,0.2,0.599406528189911,0.32352941176470584,0.6745341614906831,0.48918269230768985,0.2138857782754759,0.2812967581047382,0.4787234042553191,0,1,0,0
847,2022-04-27,0.12411347517730498,0.38636363636363635,0.5238095238095238,0.17061611374407584,0.11111111111111105,0.2,0.5727002967359052,0.3382352941176471,0.5937888198757763,0.5264423076923066,0.2508398656215005,0.3062344139650873,0.13829787234042554,0,1,0,0
848,2022-04-28,0.10992907801418442,0.2727272727272727,0.6031746031746031,0.19431279620853084,0.11111111111111105,0.2,0.5548961424332345,0.38235294117647056,0.49689440993788814,0.5793269230769234,0.27995520716685324,0.32668329177057354,0.12411347517730498,0,1,0,0
849,2022-04-29,0.09574468085106383,0.13636363636363635,0.6507936507936508,0.07582938388625593,0.11111111111111105,0.2,0.41543026706231456,0.5294117647058824,0.7801242236024845,0.5384615384615401,0.25531914893617014,0.3147132169576059,0.10992907801418442,0,1,0,0
850,2022-04-30,0.12765957446808512,0.18181818181818182,0.6984126984126985,0.1232227488151659,0.11111111111111105,0.2,0.4807121661721069,0.27941176470588236,0.6310559006211179,0.5937500000000036,0.22508398656215,0.30822942643391527,0.09574468085106383,0,1,0,0
851,2022-05-01,0.2872340425531915,0.2727272727272727,0.6507936507936508,0.19431279620853084,0.11111111111111105,0.2,0.5222551928783383,0.3088235294117647,0.3987577639751553,0.49519230769231015,0.2138857782754759,0.3162094763092269,0.12765957446808512,0,1,0,0
852,2022-05-02,0.32978723404255317,0.36363636363636365,0.7142857142857143,0.26540284360189575,0.33333333333333337,0.2,0.4925816023738874,0.3970588235294118,0.426086956521739,0.5096153846153868,0.1982082866741321,0.3236907730673316,0.2872340425531915,0,1,0,0
853,2022-05-03,0.2446808510638298,0.34090909090909094,0.6825396825396826,0.31279620853080575,0.33333333333333337,0.2,0.49554896142433247,0.41176470588235303,0.5465838509316769,0.6466346153846168,0.2094064949608062,0.32568578553615957,0.32978723404255317,0,1,0,0
